#From: InAs in the Levinstein Book,,,,,,,,,
#Energy (eV),#absorption coefficient (cm-1),,,,,,,,
0.01,3.97E+00,,,,,,,,
0.02,5.25E+01,,,,,,,,
0.024,2.87E+02,,,,,,,,
0.025,5.87E+02,,,,,,,,
0.026,1.75E+03,,,,,,,,
0.0262,2.41E+03,,,,,,,,
0.0264,3.50E+03,,,,,,,,
0.0266,5.52E+03,,,,,,,,
0.0267,7.20E+03,,,,,,,,
0.0268,9.61E+03,,,,,,,,
0.0269,1.30E+04,,,,,,,,
0.027,1.71E+04,,,,,,,,
0.0271,2.10E+04,,,,,,,,
0.02715,2.22E+04,,,,,,,,
0.0272,2.29E+04,,,,,,,,
0.0273,2.29E+04,,,,,,,,
0.0274,2.19E+04,,,,,,,,
0.0275,2.04E+04,,,,,,,,
0.0276,1.90E+04,,,,,,,,
0.0278,1.64E+04,,,,,,,,
0.028,1.43E+04,,,,,,,,
0.029,7.59E+03,,,,,,,,
0.03,2.53E+03,,,,,,,,
0.031,6.46E+02,,,,,,,,
0.032,3.35E+02,,,,,,,,
0.034,1.50E+02,,,,,,,,
0.036,8.78E+01,,,,,,,,
0.038,5.88E+01,,,,,,,,
0.04,4.26E+01,,,,,,,,
0.05,1.51E+01,,,,,,,,
0.06,8,,,,,,,,
0.07,5.17E+00,,,,,,,,
0.08,3.63E+00,,,,,,,,
0.09,2.71E+00,,,,,,,,
0.327580557,8.977951553,,,,,,,,
0.328945931,14.77249102,,,,,,,,
0.336865101,21.5443469,,,,,,,,
0.337411251,31.99018285,,,,,,,,
0.337411251,49.74701208,,,,,,,,
0.340688149,62.6760256,,,,,,,,
0.345603495,195.9226863,,,,,,,,
0.346695795,255.2183688,,,,,,,,
0.348334244,78.15856708,,,,,,,,
0.348334244,139.6135391,,,,,,,,
0.349972693,315.0124796,,,,,,,,
0.350518842,489.8668351,,,,,,,,
0.350791917,646.3672978,,,,,,,,
0.35379574,1688.203317,,,,,,,,
0.354068815,1436.119686,,,,,,,,
0.354888039,100.514717,,,,,,,,
0.354888039,793.7167617,,,,,,,,
0.356253413,977.1619673,,,,,,,,
0.359257236,218.7873946,,,,,,,,
0.360622611,2297.227536,,,,,,,,
0.364172583,1959.226863,,,,,,,,
0.366630257,2742.376573,,,,,,,,
0.370726379,287.2063118,,,,,,,,
0.373457127,364.6472223,,,,,,,,
0.375095576,3232.034822,,,,,,,,
0.382741671,447.7742198,,,,,,,,
0.387110868,3741.288351,,,,,,,,
0.390387766,554.102033,,,,,,,,
0.394756963,7.937167617,,,,,,,,
0.398580011,710.7681887,,,,,,,,
0.402403058,9.821915864,,,,,,,,
0.403222283,4221.02632,,,,,,,,
0.405953031,884.0733402,,,,,,,,
0.410595303,13.09353327,,,,,,,,
0.414691425,17.18812643,,,,,,,,
0.416876024,1110.984284,,,,,,,,
0.417149099,4689.493902,,,,,,,,
0.420972146,1339.95527,,,,,,,,
0.425887493,1736.552223,,,,,,,,
0.43134899,26.05136875,,,,,,,,
0.436264336,5143.511969,,,,,,,,
0.437356636,2159.972195,,,,,,,,
0.441452758,37.79901568,,,,,,,,
0.443910431,50.90968923,,,,,,,,
0.444729656,2605.136875,,,,,,,,
0.454287275,5583.856197,,,,,,,,
0.45456035,3223.748878,,,,,,,,
0.454833424,67.00187504,,,,,,,,
0.465483342,3878.187146,,,,,,,,
0.465756417,93.30387173,,,,,,,,
0.472583288,6364.882819,,,,,,,,
0.474494812,139.6135391,,,,,,,,
0.478590934,4811.430839,,,,,,,,
0.488148553,175.8984386,,,,,,,,
0.493610049,277.0680187,,,,,,,,
0.496067723,5699.711094,,,,,,,,
0.49934462,7181.039093,,,,,,,,
0.504533042,381.8913305,,,,,,,,
0.50726379,487.3583188,,,,,,,,
0.51518296,623.5507341,,,,,,,,
0.516275259,6717.408875,,,,,,,,
0.526652103,797.8021571,,,,,,,,
0.529655926,7775.833169,,,,,,,,
0.534844347,1077.283452,,,,,,,,
0.544948116,1425.10267,,,,,,,,
0.54685964,8638.828443,,,,,,,,
0.550409612,1696.892787,,,,,,,,
0.558874932,2250.533053,,,,,,,,
0.559148007,9282.608008,,,,,,,,
0.559148007,9282.608008,,,,,,,,
0.567340251,2735.345963,,,,,,,,
0.577170945,3333.143087,,,,,,,,
0.582086292,4103.504944,,,,,,,,
0.585636264,10260.02153,,,,,,,,
0.594374659,4873.583188,,,,,,,,
0.611578372,6683.010282,,,,,,,,
0.616220644,10286.39268,,,,,,,,
0.627143637,8441.534596,,,,,,,,
0.634789732,11968.44984,,,,,,,,
0.65335882,10025.70282,,,,,,,,
0.653631895,11665.13132,,,,,,,,
0.675750956,11665.13132,,,,,,,,
0.680939377,13854.2511,,,,,,,,
0.699508465,14105.44673,,,,,,,,
0.705789186,12598.95278,,,,,,,,
0.729273621,14251.0267,,,,,,,,
0.759858001,16244.35011,,,,,,,,
0.791807755,17544.74891,,,,,,,,
0.812834517,18707.58974,,,,,,,,
0.834407428,19243.36141,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
